147.524   145.240   0.177   2.000   27.621   60.000   1.394   37.278   14.404   811.296   313.477   0.278   0.247   1.498   -30.000   1.531   5.993   2.297   149.322   65.610   
149.841   147.557   0.177   2.000   27.618   60.000   1.418   37.292   14.282   804.634   308.160   0.278   0.247   1.498   -30.000   1.518   5.992   2.317   150.310   65.636   
152.178   149.894   0.177   2.000   27.615   60.000   1.442   37.306   14.164   798.132   303.017   0.278   0.248   1.498   -30.000   1.506   5.991   2.337   151.292   65.661   
154.535   152.251   0.177   2.000   27.613   60.000   1.466   37.320   14.048   791.782   298.042   0.278   0.248   1.498   -30.000   1.494   5.989   2.357   152.268   65.686   
156.911   154.627   0.177   2.000   27.610   60.000   1.490   37.333   13.935   785.580   293.225   0.278   0.248   1.498   -30.000   1.482   5.988   2.376   153.237   65.710   
159.306   157.022   0.177   2.000   27.607   60.000   1.514   37.346   13.825   779.520   288.560   0.278   0.248   1.498   -30.000   1.471   5.987   2.395   154.200   65.733   
161.721   159.437   0.177   2.000   27.605   60.000   1.538   37.358   13.717   773.596   284.040   0.278   0.248   1.498   -30.000   1.460   5.986   2.415   155.157   65.755   
164.155   161.871   0.177   2.000   27.602   60.000   1.562   37.371   13.611   767.803   279.657   0.278   0.248   1.497   -30.000   1.449   5.985   2.434   156.108   65.777   
166.607   164.323   0.177   2.000   27.600   60.000   1.586   37.382   13.508   762.137   275.406   0.278   0.248   1.497   -30.000   1.438   5.984   2.452   157.054   65.798   
169.078   166.794   0.177   2.000   27.597   60.000   1.610   37.394   13.408   756.594   271.282   0.278   0.248   1.497   -30.000   1.428   5.983   2.471   157.993   65.818   
171.568   169.284   0.177   2.000   27.595   60.000   1.634   37.405   13.309   751.168   267.277   0.278   0.248   1.497   -30.000   1.417   5.982   2.490   158.927   65.838   
174.076   171.792   0.177   2.000   27.593   60.000   1.658   37.415   13.213   745.856   263.389   0.278   0.248   1.497   -30.000   1.407   5.981   2.508   159.856   65.857   
176.603   174.319   0.177   2.000   27.591   60.000   1.682   37.426   13.118   740.655   259.610   0.278   0.248   1.497   -30.000   1.398   5.980   2.527   160.779   65.875   
179.147   176.863   0.177   2.000   27.589   60.000   1.706   37.436   13.026   735.559   255.938   0.278   0.248   1.497   -30.000   1.388   5.979   2.545   161.697   65.893   
181.710   179.426   0.177   2.000   27.587   60.000   1.730   37.446   12.935   730.566   252.366   0.278   0.248   1.497   -30.000   1.379   5.978   2.563   162.609   65.911   
184.291   182.007   0.177   2.000   27.585   60.000   1.754   37.455   12.846   725.673   248.893   0.278   0.248   1.496   -30.000   1.369   5.977   2.581   163.517   65.928   
186.889   184.605   0.177   2.000   27.583   60.000   1.778   37.464   12.759   720.876   245.512   0.278   0.248   1.496   -30.000   1.360   5.976   2.599   164.419   65.945   
189.506   187.222   0.177   2.000   27.581   60.000   1.802   37.473   12.674   716.171   242.222   0.278   0.248   1.496   -30.000   1.351   5.975   2.616   165.316   65.961   
192.140   189.856   0.177   2.000   27.579   60.000   1.826   37.482   12.591   711.557   239.018   0.278   0.248   1.496   -30.000   1.343   5.975   2.634   166.208   65.977   
194.791   192.507   0.177   2.000   27.577   60.000   1.850   37.491   12.509   707.030   235.896   0.278   0.248   1.496   -30.000   1.334   5.974   2.651   167.096   65.992   
197.459   195.175   0.177   2.000   27.575   60.000   1.874   37.499   12.428   702.588   232.855   0.279   0.248   1.496   -30.000   1.326   5.973   2.669   167.978   66.007   
200.145   197.861   0.177   2.000   27.574   60.000   1.898   37.507   12.349   698.228   229.890   0.279   0.248   1.496   -30.000   1.318   5.972   2.686   168.856   66.022   
202.848   200.564   0.177   2.000   27.572   60.000   1.922   37.515   12.272   693.947   226.999   0.279   0.248   1.496   -30.000   1.310   5.972   2.703   169.729   66.036   
205.569   203.285   0.177   2.000   27.570   60.000   1.946   37.523   12.196   689.744   224.180   0.279   0.248   1.496   -30.000   1.302   5.971   2.720   170.598   66.050   
208.306   206.022   0.177   2.000   27.569   60.000   1.970   37.531   12.121   685.615   221.429   0.279   0.248   1.496   -30.000   1.294   5.970   2.737   171.462   66.064   
211.059   208.775   0.177   2.000   27.567   60.000   1.994   37.538   12.048   681.559   218.744   0.279   0.248   1.496   -30.000   1.286   5.970   2.754   172.321   66.077   
213.830   211.546   0.177   2.000   27.566   60.000   2.019   37.545   11.976   677.574   216.123   0.279   0.248   1.495   -30.000   1.279   5.969   2.771   173.176   66.090   
216.617   214.333   0.177   2.000   27.564   60.000   2.043   37.552   11.905   673.658   213.563   0.279   0.248   1.495   -30.000   1.271   5.968   2.787   174.027   66.103   
219.421   217.137   0.177   2.000   27.563   60.000   2.067   37.559   11.835   669.808   211.063   0.279   0.248   1.495   -30.000   1.264   5.968   2.804   174.873   66.115   
222.241   219.957   0.177   2.000   27.561   60.000   2.091   37.566   11.767   666.023   208.620   0.279   0.248   1.495   -30.000   1.257   5.967   2.820   175.716   66.127   
225.078   222.794   0.177   2.000   27.560   60.000   2.115   37.573   11.700   662.301   206.233   0.279   0.248   1.495   -30.000   1.250   5.967   2.837   176.554   66.139   
227.930   225.646   0.177   2.000   27.559   60.000   2.139   37.579   11.634   658.640   203.900   0.279   0.248   1.495   -30.000   1.243   5.966   2.853   177.388   66.150   
230.799   228.515   0.177   2.000   27.557   60.000   2.163   37.585   11.569   655.039   201.618   0.279   0.248   1.495   -30.000   1.236   5.965   2.869   178.218   66.161   
233.684   231.400   0.177   2.000   27.556   60.000   2.187   37.592   11.505   651.496   199.386   0.279   0.248   1.495   -30.000   1.229   5.965   2.885   179.044   66.172   
